Iteration,CHR_Without,CHR_With,HRR_Without,HRR_With,Latency_Without,Latency_With
239,1.8566271273852504,2.1007715419108965,0.7443181818181818,0.8421951997936313,3.257130669207451e-05,2.82882158735799e-05
240,1.847101077475629,2.0899928269703585,0.7443181818181818,0.8421951997936313,4.9662908080417264e-05,4.313229057618507e-05
241,1.8887187340479832,2.1370831593686317,0.7443181818181818,0.8421951997936313,1.5594677540417156e-05,1.3543994685651691e-05
242,1.8810371123538383,2.128391412914667,0.7443181818181818,0.8421951997936313,4.302961784699626e-05,3.7371270674555474e-05
243,1.8724696356275303,2.1186973224712298,0.7443181818181818,0.8421951997936313,4.44880689282143e-05,3.8637937051087145e-05
244,1.8658598083711544,2.111218310238603,0.7443181818181818,0.8421951997936313,1.2811432264577971e-05,1.1126743086371574e-05
245,1.8583626318432949,2.102735263286364,0.7443181818181818,0.8421951997936313,3.108257060064386e-05,2.6995246932194837e-05
246,1.8518518518518516,2.0953683229244993,0.7443181818181818,0.8421951997936313,2.4039966285947448e-05,2.0878737298431397e-05
247,1.844466600199402,2.08701191884504,0.7443181818181818,0.8421951997936313,2.353269706708664e-05,2.04381734210034e-05
248,1.8858560794044668,2.1338440688045033,0.7443181818181818,0.8421951997936313,1.3002661497225748e-05,1.129282588635318e-05
249,1.881188118811881,2.1285622765549865,0.7443181818181818,0.8421951997936313,2.7410972022101725e-05,2.3806459507335345e-05
250,1.872843765401676,2.11912064989703,0.7443181818181818,0.8421951997936313,2.69616227983602e-05,2.3416199209705996e-05
251,1.9164619164619163,2.1684745395965583,0.7443181818181818,0.8421951997936313,2.127697090163749e-05,1.8479072752333113e-05
252,1.906158357771261,2.1568160743299103,0.7443181818181818,0.8421951997936313,4.881095133468771e-05,4.2392365200577885e-05
253,1.9005847953216373,2.1505095945804076,0.7443181818181818,0.8421951997936313,1.63462998112242e-05,1.4196779458856803e-05
254,1.8904507998061075,2.1390429898589414,0.7443181818181818,0.8421951997936313,3.126843235656968e-05,2.715666807270903e-05
255,1.884057971014493,2.1318095111492736,0.7443181818181818,0.8421951997936313,6.823885907362486e-06,5.926552455174311e-06
256,1.8777082330284065,2.1246247896384194,0.7443181818181818,0.8421951997936313,3.69948391799375e-05,3.21300587300383e-05
257,1.870503597122302,2.116472752076257,0.7443181818181818,0.8421951997936313,1.0594922425867398e-05,9.201701840832127e-06
258,1.9102196752626552,2.161411450581146,0.7443181818181818,0.8421951997936313,4.404848782660628e-05,3.8256160378330585e-05
259,1.9029495718363465,2.153185336592255,0.7443181818181818,0.8421951997936313,3.06812984396723e-05,2.66467416167362e-05
260,1.895734597156398,2.145021600718919,0.7443181818181818,0.8421951997936313,3.239744067070065e-05,2.8137213041786816e-05
261,1.8867924528301887,2.134903574300434,0.7443181818181818,0.8421951997936313,2.0404546687812207e-05,1.7721371358055525e-05
262,1.880582980724024,2.1278775634776297,0.7443181818181818,0.8421951997936313,3.29830059953373e-05,2.8645777173646934e-05
263,1.8709073900841908,2.1169296433661926,0.7443181818181818,0.8421951997936313,2.9570516304850425e-05,2.5682026104539604e-05
264,1.8630647414997672,2.1080556951639124,0.7443181818181818,0.8421951997936313,3.8013820935118167e-05,3.3015045511020105e-05
265,1.858736059479554,2.103157796243922,0.7443181818181818,0.8421951997936313,5.357179115643187e-06,4.652715984944607e-06
266,1.8492834026814609,2.092462125527933,0.7443181818181818,0.8421951997936313,8.088726928169964e-06,7.02506828018011e-06
267,1.8424689083371717,2.0847515327116164,0.7443181818181818,0.8421951997936313,1.2775029491322449e-05,1.109512723755149e-05
268,1.8365472910927456,2.0780512293466114,0.7443181818181818,0.8421951997936313,1.714837152410382e-05,1.4893379628279897e-05
269,1.832340815391663,2.073291606741603,0.7443181818181818,0.8421951997936313,3.6634693406644103e-05,3.181727172774834e-05
270,1.8231540565177755,2.062896799232871,0.7443181818181818,0.8421951997936313,2.830743091999896e-05,2.458503505130267e-05
271,1.8173557473875512,2.056336018862753,0.7443181818181818,0.8421951997936313,3.1446234358107434e-05,2.7311089307626154e-05
272,1.813236627379873,2.05167523912825,0.7443181818181818,0.8421951997936313,5.673098007651226e-06,4.927091891940078e-06
273,1.8050541516245489,2.0424167768578156,0.7443181818181818,0.8421951997936313,3.614954967997637e-05,3.1395923864752434e-05
274,1.8001800180018002,2.036901700052619,0.7443181818181818,0.8421951997936313,3.911589984813333e-05,3.397220226545511e-05
275,1.7913121361397222,2.026867701530192,0.7443181818181818,0.8421951997936313,3.728680590298524e-05,3.238363215180974e-05
276,1.7833259028087385,2.0178312873459294,0.7443181818181818,0.8421951997936313,1.4741268927172864e-05,1.2802808361502736e-05
277,1.7777777777777777,2.0115535900075194,0.7443181818181818,0.8421951997936313,4.3938077746684055e-05,3.816026910184646e-05
278,1.7691287041132244,2.001767172718673,0.7443181818181818,0.8421951997936313,4.694591678249441e-06,4.077258062997706e-06
279,1.759788825340959,1.9911991102142188,0.7443181818181818,0.8421951997936313,3.421966077814366e-05,2.971981321978547e-05
280,1.75054704595186,1.9807420470533563,0.7443181818181818,0.8421951997936313,2.056528228566692e-05,1.7860970402504956e-05
281,1.7467248908296942,1.9764172827584798,0.7443181818181818,0.8421951997936313,1.2438018368929213e-05,1.080243270514647e-05
282,1.74140182847192,1.9703942435859467,0.7443181818181818,0.8421951997936313,2.7206503336746577e-05,2.3628878228039572e-05
283,1.7361111111111112,1.9644078027417184,0.7443181818181818,0.8421951997936313,2.43764535409971e-05,2.117097685146932e-05
284,1.7710583153347732,2.0039505256824373,0.7443181818181818,0.8421951997936313,2.889087011408982e-05,2.5091752636433073e-05
285,1.7664799655320984,1.9987701279426293,0.7443181818181818,0.8421951997936313,4.061586547276867e-05,3.5274924068844055e-05
286,1.76268271711092,1.9944735455523828,0.7443181818181818,0.8421951997936313,1.1374186603737394e-05,9.878493640882878e-06
287,1.797945205479452,2.034373012154437,0.7443181818181818,0.8421951997936313,1.3949963417234426e-05,1.2115558651237395e-05
288,1.794105083297736,2.0300279181515446,0.7443181818181818,0.8421951997936313,1.6453259367660382e-05,1.4289673951878334e-05
289,1.788756388415673,2.0239758758061184,0.7443181818181818,0.8421951997936313,2.1902548006753404e-05,1.9022387159777326e-05
290,1.7841971112999149,2.0188170587904692,0.7443181818181818,0.8421951997936313,1.1641102494122362e-05,1.0110310386789975e-05
291,1.7766497461928936,2.0102772235163986,0.7443181818181818,0.8421951997936313,1.411594847762844e-05,1.2259716859706126e-05
292,1.770657672849916,2.00349719915378,0.7443181818181818,0.8421951997936313,6.465732278568631e-06,5.615495632584757e-06
293,1.766933108960875,1.9992828592312855,0.7443181818181818,0.8421951997936313,2.003591622837897e-05,1.7401215396472266e-05
294,1.7632241813602016,1.995086211751791,0.7443181818181818,0.8421951997936313,5.541095243151576e-06,4.812447345027133e-06
295,1.7595307917888563,1.9909071455353018,0.7443181818181818,0.8421951997936313,1.517622543909178e-05,1.3180568573001268e-05
296,1.7507294706127552,1.9809484603554668,0.7443181818181818,0.8421951997936313,2.7106645802958376e-05,2.3542151849539957e-05
297,1.7456359102244388,1.975185102407633,0.7443181818181818,0.8421951997936313,3.861751312425031e-05,3.353935284473599e-05
298,1.73841059602649,1.9670096673811113,0.7443181818181818,0.8421951997936313,2.8507030365962284e-05,2.475838739080311e-05
299,1.7312448474855728,1.958901630829664,0.7443181818181818,0.8421951997936313,5.149840177080988e-06,4.472641887565101e-06
300,1.726263871763255,1.9532656623069315,0.7443181818181818,0.8421951997936313,8.659524920161343e-06,7.520806967310738e-06
301,1.7191977077363898,1.9452703055230314,0.7443181818181818,0.8421951997936313,2.01902718580143e-05,1.7535273431469338e-05
302,1.7142857142857144,1.9397123903643942,0.7443181818181818,0.8421951997936313,1.55961412439787e-05,1.3545265913813192e-05
303,1.707317073170732,1.9318273806474657,0.7443181818181818,0.8421951997936313,2.6365950606871827e-05,2.2898857252810797e-05
304,1.7038539553752536,1.927908866690777,0.7443181818181818,0.8421951997936313,1.1268159916469086e-05,9.786409345765046e-06
305,1.699029126213592,1.9224495778287882,0.7443181818181818,0.8421951997936313,3.380223378775886e-05,2.935727741712032e-05
306,1.6935483870967745,1.9162481275777283,0.7443181818181818,0.8421951997936313,5.003054137957865e-06,4.345158050296974e-06
307,1.6901408450704225,1.9123924975423603,0.7443181818181818,0.8421951997936313,2.7076272186821065e-05,2.3515772330343e-05
308,1.6826923076923077,1.903964485734281,0.7443181818181818,0.8421951997936313,2.8900294597224627e-05,2.509993781045556e-05
309,1.675977653631285,1.8963668620880947,0.7443181818181818,0.8421951997936313,1.8523586305687487e-05,1.6087755186551338e-05
310,1.6719745222929936,1.8918373234047632,0.7443181818181818,0.8421951997936313,2.8293607145437392e-05,2.4573029087812095e-05
311,1.6660055533518443,1.8850834416472688,0.7443181818181818,0.8421951997936313,1.6224819503466097e-05,1.4091273677257739e-05
312,1.66270783847981,1.8813520809155841,0.7443181818181818,0.8421951997936313,8.749462728959688e-06,7.598918053689209e-06
313,1.6574585635359116,1.8754125321202704,0.7443181818181818,0.8421951997936313,2.889942034845007e-05,2.5099178524428267e-05
314,1.650943396226415,1.8680406275128794,0.7443181818181818,0.8421951997936313,1.350502188056802e-05,1.1729126434706016e-05
315,1.6464131713053702,1.862914683023428,0.7443181818181818,0.8421951997936313,1.8743628370917128e-05,1.6278861963486358e-05
316,1.6387046429964889,1.8541924917646377,0.7443181818181818,0.8421951997936313,3.5760181475793706e-05,3.1057757148926215e-05
317,1.6348773841961852,1.8498619526635909,0.7443181818181818,0.8421951997936313,3.7930811401060325e-05,3.294295163891381e-05
318,1.6285381930980998,1.8426891649448487,0.7443181818181818,0.8421951997936313,2.795885963262955e-05,2.428230050283468e-05
319,1.6253869969040249,1.839123589935281,0.7443181818181818,0.8421951997936313,3.285413522635468e-05,2.853385276830333e-05
320,1.6184971098265897,1.8313276903247653,0.7443181818181818,0.8421951997936313,1.245145867413039e-05,1.0814105625073571e-05
321,1.6129032258064515,1.8249982167406933,0.7443181818181818,0.8421951997936313,1.638020589353688e-05,1.4226226928832634e-05
322,1.6073478760045925,1.818712344582,0.7443181818181818,0.8421951997936313,1.619496942318702e-05,1.4065348849532493e-05
323,1.6036655211912942,1.8145457641820408,0.7443181818181818,0.8421951997936313,3.5497297332542724e-05,3.082944197986257e-05
324,1.597565614302016,1.8076437262810063,0.7443181818181818,0.8421951997936313,3.513082409154297e-05,3.0511159564873853e-05
325,1.6300227445034117,1.8443689332186082,0.7443181818181818,0.8421951997936313,1.2541851426751664e-05,1.0892611830665253e-05
326,1.6250944822373394,1.8387926099133365,0.7443181818181818,0.8421951997936313,3.670401442297288e-05,3.187747710707264e-05
327,1.618366578848325,1.8311799946671765,0.7443181818181818,0.8421951997936313,3.1385937005826775e-05,2.7258720990504396e-05
328,1.6122984626921637,1.8243139279455152,0.7443181818181818,0.8421951997936313,6.4761103233981055e-06,5.624508975993338e-06
329,1.6062756817332835,1.817499157949454,0.7443181818181818,0.8421951997936313,1.6212361332663443e-05,1.4080453742141622e-05
330,1.6026835631755498,1.8134346797728993,0.7443181818181818,0.8421951997936313,2.769589261253552e-05,2.405391335514122e-05
331,1.5973254086181277,1.807371933815263,0.7443181818181818,0.8421951997936313,2.113163189750133e-05,1.8352845666551037e-05
332,1.593182660244535,1.8026844186108515,0.7443181818181818,0.8421951997936313,1.5539610401777593e-05,1.349616881485986e-05
333,1.5896487985212568,1.7986858579780733,0.7443181818181818,0.8421951997936313,3.522691051251865e-05,3.059461072772638e-05
334,1.5849612974566898,1.7933819557061141,0.7443181818181818,0.8421951997936313,2.304065883966339e-05,2.0010837676478624e-05
335,1.6158648549394052,1.8283492968301918,0.7443181818181818,0.8421951997936313,9.628752978604485e-06,8.362582607667278e-06
336,1.611721611721612,1.8236612217101142,0.7443181818181818,0.8421951997936313,4.601319012028136e-06,3.996250649260306e-06
337,1.608187134502924,1.8196619646449603,0.7443181818181818,0.8421951997936313,1.199736193958365e-05,1.0419722109060947e-05
338,1.6034985422740524,1.814356827721797,0.7443181818181818,0.8421951997936313,1.0754223007076356e-05,9.340054571738139e-06
339,1.5988372093023258,1.8090825346179549,0.7443181818181818,0.8421951997936313,2.201058545735305e-05,1.9116217805071567e-05
340,1.593625498007968,1.8031854890505654,0.7443181818181818,0.8421951997936313,6.245816154799206e-06,5.424498235947177e-06
341,1.5878744135691087,1.7966781433665144,0.7443181818181818,0.8421951997936313,3.2915604763496564e-05,2.8587239129273053e-05
342,1.5827338129496402,1.7908615594491406,0.7443181818181818,0.8421951997936313,7.327623023471408e-06,6.364048697457128e-06
343,1.5798922800718134,1.7876463681395374,0.7443181818181818,0.8421951997936313,2.1796141850116694e-05,1.8929973295093488e-05
344,1.6105941302791698,1.8223854777045578,0.7443181818181818,0.8421951997936313,8.639649028270385e-06,7.503544733228242e-06
345,1.603706343549537,1.8145919546352585,0.7443181818181818,0.8421951997936313,2.3644716087941503e-05,2.0535462064466407e-05
346,1.6002844950213373,1.8107201368088672,0.7443181818181818,0.8421951997936313,1.6674739605931996e-05,1.4482029783690382e-05
347,1.630049610205528,1.8443993317308496,0.7443181818181818,0.8421951997936313,3.285245251811849e-05,2.8532391334339764e-05
348,1.6260162601626018,1.839835600616634,0.7443181818181818,0.8421951997936313,2.528069374485621e-05,2.1956310468267707e-05
349,1.6225749559082892,1.8359417686576567,0.7443181818181818,0.8421951997936313,1.3571107025966564e-05,1.1786521456549763e-05
350,1.618009145269082,1.8307755589674488,0.7443181818181818,0.8421951997936313,3.1601466875186567e-05,2.7445908920337675e-05
351,1.6123378899404135,1.8243585398333182,0.7443181818181818,0.8421951997936313,8.090959105905086e-06,7.0270069290110045e-06
352,1.606145251396648,1.8173515761677574,0.7443181818181818,0.8421951997936313,1.0674064445715543e-05,9.270436772571303e-06
353,1.6022291884360849,1.8129205552575607,0.7443181818181818,0.8421951997936313,1.8597117541043063e-05,1.6151617145755318e-05
354,1.5961138098542678,1.8060010111535243,0.7443181818181818,0.8421951997936313,9.790898879771788e-06,8.503406502102958e-06
355,1.591695501730104,1.8010017003960062,0.7443181818181818,0.8421951997936313,2.5075713321861465e-05,2.1778284744266154e-05
356,1.585660117200965,1.794172669474132,0.7443181818181818,0.8421951997936313,5.91979123314642e-06,5.141345231031808e-06
357,1.5823873409012728,1.7904695267094797,0.7443181818181818,0.8421951997936313,2.29918936006163e-05,1.9968485012450367e-05
358,1.577503429355281,1.784943386194944,0.7443181818181818,0.8421951997936313,1.385498267630566e-05,1.2033067772728083e-05
359,1.5715749914588315,1.7782353652697154,0.7443181818181818,0.8421951997936313,5.8664654202402634e-06,5.0950317035646845e-06
360,1.5683600409137404,1.774597652282461,0.7443181818181818,0.8421951997936313,3.6503177063597087e-06,3.1703049638404806e-06
361,1.5651582170806395,1.7709747921553103,0.7443181818181818,0.8421951997936313,1.863635103938233e-05,1.618569148244034e-05
362,1.5603799185888738,1.7655681526948634,0.7443181818181818,0.8421951997936313,6.5456411941134454e-06,5.684896614084385e-06
363,1.5540540540540542,1.7584104439677222,0.7443181818181818,0.8421951997936313,1.4376991623975918e-05,1.2486433120923636e-05
364,1.5509103169251517,1.75485330888215,0.7443181818181818,0.8421951997936313,1.2839606783861751e-05,1.115121268751987e-05
365,1.5456989247311828,1.7489566243764978,0.7443181818181818,0.8421951997936313,2.925821689935249e-05,2.5410793725579937e-05
366,1.5425888665325285,1.7454375969632654,0.7443181818181818,0.8421951997936313,1.236898985135773e-05,1.0742481361316273e-05
367,1.5734851021091396,1.780396653358681,0.7443181818181818,0.8421951997936313,5.778952755534287e-06,5.019026857511724e-06
368,1.569806279225117,1.7762340693327925,0.7443181818181818,0.8421951997936313,3.155605479742823e-05,2.7406468480596027e-05
369,1.5651015651015652,1.7709106905036232,0.7443181818181818,0.8421951997936313,2.978156399726044e-05,2.5865321258736414e-05
370,1.5604249667994687,1.7656191246953452,0.7443181818181818,0.8421951997936313,1.8383337703050037e-05,1.5965949120098945e-05
371,1.5552614162806089,1.7597765729921842,0.7443181818181818,0.8421951997936313,3.945749373768086e-06,3.4268876936200437e-06
372,1.551155115511551,1.7551302982120065,0.7443181818181818,0.8421951997936313,8.562600228420706e-06,7.436627765372042e-06
373,1.546561368871339,1.7499324789675486,0.7443181818181818,0.8421951997936313,2.9239319627389344e-05,2.539438142398673e-05
374,1.5440210249671484,1.7470580826486137,0.7443181818181818,0.8421951997936313,3.635059732992345e-06,3.157053397101393e-06
375,1.5399737876802095,1.7424786381331518,0.7443181818181818,0.8421951997936313,8.782666765647108e-06,7.627755796263306e-06
376,1.5364498202026806,1.7384912728284996,0.7443181818181818,0.8421951997936313,1.1870467830857084e-05,1.0309514435335162e-05
377,1.564537157757497,1.7702720642178305,0.7443181818181818,0.8421951997936313,4.38280783801022e-06,3.806473453035253e-06
378,1.5599610009749756,1.7650941478779016,0.7443181818181818,0.8421951997936313,2.1984291330716348e-05,1.909338132701626e-05
379,1.589876703439325,1.798943732140891,0.7443181818181818,0.8421951997936313,1.70617515837875e-05,1.481815011434637e-05
380,1.617076326002587,1.8297200749987543,0.7443181818181818,0.8421951997936313,1.509215768220626e-05,1.3107555633199136e-05
381,1.6123831022250887,1.8244096974834407,0.7443181818181818,0.8421951997936313,1.0033748991839176e-05,8.714322092933611e-06
382,1.6419832582099163,1.8579022412537258,0.7443181818181818,0.8421951997936313,1.2436126882487557e-05,1.0800789947080623e-05
383,1.637239165329053,1.8525343054041965,0.7443181818181818,0.8421951997936313,2.906655518546168e-05,2.5244335315160598e-05
384,1.6314779270633395,1.8460154706762864,0.7443181818181818,0.8421951997936313,2.8945853741936892e-05,2.5139505978009295e-05
385,1.6257570927637872,1.8395423529914163,0.7443181818181818,0.8421951997936313,1.6922790624848188e-05,1.4697462367869454e-05
386,1.6195617656398855,1.8325323472004038,0.7443181818181818,0.8421951997936313,1.7029823140125142e-05,1.4790420225724861e-05
387,1.6144349477682811,1.8267313584469997,0.7443181818181818,0.8421951997936313,8.589658075296169e-06,7.460127535299099e-06
388,1.61035680454689,1.8221169439008755,0.7443181818181818,0.8421951997936313,1.9236411068864857e-05,1.6706844281484747e-05
389,1.6073116924046644,1.8186714028786866,0.7443181818181818,0.8421951997936313,2.3114560609614418e-05,2.0075021445388424e-05
390,1.6027655562539285,1.8135274548504314,0.7443181818181818,0.8421951997936313,2.255300857545347e-05,1.958731288285605e-05
391,1.6300940438871474,1.844449608392475,0.7443181818181818,0.8421951997936313,1.4809697530291246e-05,1.2862238678967136e-05
392,1.6239850093691444,1.8375372425896301,0.7443181818181818,0.8421951997936313,2.6281808517641077e-05,2.282577975528465e-05
393,1.61892901618929,1.831816391896636,0.7443181818181818,0.8421951997936313,1.3276610274418202e-05,1.1530750702228284e-05
394,1.6154085119602362,1.827832945253804,0.7443181818181818,0.8421951997936313,2.728871531492532e-05,2.3700279421983083e-05
395,1.6129032258064515,1.8249982167406933,0.7443181818181818,0.8421951997936313,2.149085711029139e-05,1.866483316102606e-05
396,1.608910891089109,1.8204808944220283,0.7443181818181818,0.8421951997936313,2.9874191021246227e-05,2.594576793147843e-05
397,1.605433775856746,1.8165465423809806,0.7443181818181818,0.8421951997936313,4.549688324445712e-06,3.95140934001101e-06
398,1.6029593094944512,1.8137466864278653,0.7443181818181818,0.8421951997936313,2.409393874988449e-05,2.0925612443033794e-05
399,1.600492459218221,1.8109554480677117,0.7443181818181818,0.8421951997936313,5.62191118974639e-06,4.882636083996519e-06
400,1.5980331899200986,1.8081727875759053,0.7443181818181818,0.8421951997936313,2.257298332490877e-05,1.9604660974842473e-05
